State Name,"District Name","Market Name",Variety,Group,"Arrivals (Tonnes)","Min Price (Rs./Quintal)","Max Price (Rs./Quintal)","Modal Price (Rs./Quintal)","Reported Date"
Maharashtra,Pune,Pune,Other,Vegetables,130.80,1500,3500,2500,"11 Dec 2024"
Maharashtra,Pune,Pune,Other,Vegetables,132.40,800,2500,1650,"15 Mar 2024"
Maharashtra,Pune,Pune,Other,Vegetables,132.40,1000,2000,1500,"24 Feb 2025"
Maharashtra,Pune,Pune,Other,Vegetables,132.90,1000,2000,1500,"29 Jan 2025"
Maharashtra,Pune,Pune,Other,Vegetables,133.30,1000,2000,1500,"28 Feb 2024"
Maharashtra,Pune,Pune,Other,Vegetables,134.10,1000,3000,2000,"24 Mar 2024"
Maharashtra,Pune,Pune,Other,Vegetables,135.90,1000,2400,1700,"02 Jan 2025"
Maharashtra,Pune,Pune,Other,Vegetables,136.80,1000,2200,1600,"30 Dec 2024"
Maharashtra,Pune,Pune,Other,Vegetables,138.90,1000,2500,1750,"20 Jan 2025"
Maharashtra,Pune,Pune,Other,Vegetables,139.20,1000,2500,1750,"27 Feb 2025"
Maharashtra,Pune,Pune,Other,Vegetables,140.10,1000,2500,1750,"06 Jan 2025"
Maharashtra,Pune,Pune,Other,Vegetables,140.20,800,2500,1650,"17 Mar 2024"
Maharashtra,Pune,Pune,Other,Vegetables,141.00,1000,2500,1750,"17 Jan 2025"
Maharashtra,Pune,Pune,Other,Vegetables,141.20,1000,2000,1500,"31 Mar 2024"
Maharashtra,Pune,Pune,Other,Vegetables,141.30,1000,3000,2000,"24 Dec 2024"
Maharashtra,Pune,Pune,Other,Vegetables,142.90,1000,3000,2000,"12 Dec 2024"
Maharashtra,Pune,Pune,Other,Vegetables,144.50,800,2500,1650,"29 Feb 2024"
Maharashtra,Pune,Pune,Other,Vegetables,145.10,1000,2000,1500,"21 Jan 2025"
Maharashtra,Pune,Pune,Other,Vegetables,147.00,1000,3000,2000,"18 Dec 2024"
Maharashtra,Pune,Pune,Other,Vegetables,148.20,1000,2800,1900,"07 Jan 2025"
Maharashtra,Pune,Pune,Other,Vegetables,148.30,1000,2000,1500,"31 Dec 2024"
Maharashtra,Pune,Pune,Other,Vegetables,150.00,1000,2000,1500,"20 Feb 2025"
Maharashtra,Pune,Pune,Other,Vegetables,150.20,1000,2000,1500,"16 Jan 2025"
Maharashtra,Pune,Pune,Other,Vegetables,151.80,1000,2000,1500,"19 Feb 2025"
Maharashtra,Pune,Pune,Other,Vegetables,156.30,1000,2500,1750,"23 Jan 2025"
Maharashtra,Pune,Pune,Other,Vegetables,156.70,1000,2200,1600,"22 Jan 2025"
Maharashtra,Pune,Pune,Other,Vegetables,156.80,1500,2500,2000,"13 Dec 2024"
Maharashtra,Pune,Pune,Other,Vegetables,157.40,1000,1800,1400,"13 Feb 2025"
Maharashtra,Pune,Pune,Other,Vegetables,157.40,1000,5000,3000,"08 Dec 2024"
Maharashtra,Pune,Pune,Other,Vegetables,160.90,1000,2000,1500,"26 Dec 2024"
Maharashtra,Pune,Pune,Other,Vegetables,162.30,1000,2800,1900,"09 Jan 2025"
Maharashtra,Pune,Pune,Other,Vegetables,162.70,1000,2600,1800,"03 Jan 2025"
Maharashtra,Pune,Pune,Other,Vegetables,163.70,1000,2000,1500,"18 Feb 2025"
Maharashtra,Pune,Pune,Other,Vegetables,164.10,1000,2000,1500,"28 Jan 2025"
Maharashtra,Pune,Pune,Other,Vegetables,164.20,1200,2600,1900,"08 Jan 2025"
Maharashtra,Pune,Pune,Other,Vegetables,166.60,1000,2000,1500,"30 Jan 2025"
Maharashtra,Pune,Pune,Other,Vegetables,167.60,800,4000,2400,"01 Mar 2024"
Maharashtra,Pune,Pune,Other,Vegetables,167.90,800,1500,1150,"03 Mar 2024"
Maharashtra,Pune,Pune,Other,Vegetables,170.70,1000,2500,1750,"25 Dec 2024"
Maharashtra,Pune,Pune,Other,Vegetables,173.50,1000,2500,1750,"13 Jan 2025"
Maharashtra,Pune,Pune,Other,Vegetables,176.50,1400,3200,2300,"17 Dec 2024"
Maharashtra,Pune,Pune,Other,Vegetables,178.80,1000,2500,1750,"27 Jan 2025"
Maharashtra,Pune,Pune,Other,Vegetables,181.20,1200,2000,1600,"04 Feb 2025"
Maharashtra,Pune,Pune,Other,Vegetables,181.70,1000,2500,1750,"20 Dec 2024"
Maharashtra,Pune,Pune,Other,Vegetables,182.40,1000,2000,1500,"21 Feb 2025"
Maharashtra,Pune,Pune,Other,Vegetables,185.50,800,2000,1400,"10 Mar 2024"
Maharashtra,Pune,Pune,Other,Vegetables,187.60,1000,2000,1500,"14 Feb 2025"
Maharashtra,Pune,Pune,Other,Vegetables,188.00,1000,1500,1250,"27 Feb 2024"
Maharashtra,Pune,Pune,Other,Vegetables,189.70,1000,2500,1750,"31 Jan 2025"
Maharashtra,Pune,Pune,Other,Vegetables,191.60,1000,4000,2500,"22 Dec 2024"
Maharashtra,Pune,Pune,Other,Vegetables,191.80,1000,2000,1500,"06 Feb 2025"
Maharashtra,Pune,Pune,Other,Vegetables,192.60,1000,2000,1500,"27 Dec 2024"
Maharashtra,Pune,Pune,Other,Vegetables,193.50,1000,2000,1500,"19 Jan 2025"
Maharashtra,Pune,Pune,Other,Vegetables,195.20,1000,2000,1500,"16 Feb 2025"
