State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date,Days,Price Range,Demand Indicator,Rolling_Modal_Price,Lag_1_Month,Lag_2_Months,Price_Change_Rate
Maharashtra, Pune, Pune, Local, Vegetables,1390.0,500,1700,1100,2024-07-19,199,1200,1.262488646684832,2126.6666666666665,2400.0,1100.0,-0.65625
Maharashtra, Pune, Pune, Local, Vegetables,970.1,1300,3100,2200,2024-05-24,143,1800,0.44075420263516585,2120.0,2400.0,2400.0,1.0
Maharashtra, Pune, Pune, Local, Vegetables,983.9,800,2200,1500,2024-07-10,190,1400,0.6554963357761492,2126.6666666666665,1300.0,2200.0,-0.31818181818181823
Maharashtra, Pune, Pune, Local, Vegetables,692.1,1200,3200,2200,2024-10-25,297,2000,0.31444797819173104,2133.3333333333335,2000.0,3150.0,0.46666666666666656
Maharashtra, Pune, Pune, Local, Vegetables,1370.4,1800,5000,3400,2024-03-11,69,3200,0.40294031167303734,2178.3333333333335,2050.0,2400.0,0.5454545454545454
Maharashtra, Pune, Pune, Local, Vegetables,1892.3,700,1900,1300,2024-05-21,140,1200,1.4544965411222137,2151.6666666666665,2100.0,1100.0,-0.6176470588235294
Maharashtra, Pune, Pune, Local, Vegetables,1084.4,600,2000,1300,2024-04-26,115,1400,0.8335126825518833,2158.3333333333335,1100.0,2650.0,0.0
Maharashtra, Pune, Pune, Local, Vegetables,1263.2,500,1500,1000,2024-06-09,159,1000,1.261938061938062,2151.6666666666665,1200.0,1750.0,-0.23076923076923073
Maharashtra, Pune, Pune, Local, Vegetables,1475.1,1000,3200,2100,2024-07-28,208,2200,0.7020942408376963,2188.3333333333335,1000.0,2100.0,1.1
Maharashtra, Pune, Pune, Local, Vegetables,1270.5,1200,3000,2100,2024-08-21,232,1800,0.6047120418848168,2118.3333333333335,4200.0,3300.0,0.0
Maharashtra, Pune, Pune, Local, Vegetables,688.5,2000,3800,2900,2024-09-13,255,1800,0.23733195449844882,2123.3333333333335,2750.0,2000.0,0.38095238095238093
Maharashtra, Pune, Pune, Local, Vegetables,655.4,3000,4300,3650,2024-10-07,279,1300,0.1795124623390852,2211.6666666666665,1000.0,2100.0,0.2586206896551724
Maharashtra, Pune, Pune, Local, Vegetables,1028.1,2500,4500,3500,2024-04-05,94,2000,0.29365895458440444,2281.6666666666665,1400.0,3400.0,-0.04109589041095896
Maharashtra, Pune, Pune, Local, Vegetables,1579.1,600,1600,1100,2024-06-11,161,1000,1.4342415985467756,2278.3333333333335,1200.0,2200.0,-0.6857142857142857
Maharashtra, Pune, Pune, Local, Vegetables,1500.0,1000,3000,2000,2024-10-22,294,2000,0.7496251874062968,2233.3333333333335,3350.0,2650.0,0.8181818181818181
Maharashtra, Pune, Pune, Local, Vegetables,951.0,2400,5000,3700,2024-12-05,338,2600,0.25695757903269384,2231.6666666666665,3750.0,1400.0,0.8500000000000001
Maharashtra, Pune, Pune, Local, Vegetables,1149.4,2500,7000,4750,2024-09-29,271,4500,0.2419280151547043,2318.3333333333335,2150.0,2400.0,0.28378378378378377
Maharashtra, Pune, Pune, Local, Vegetables,1450.2,2000,4200,3100,2024-11-21,324,2200,0.46765559496936476,2355.0,2000.0,2050.0,-0.34736842105263155
Maharashtra, Pune, Pune, Local, Vegetables,775.6,2500,6500,4500,2024-01-05,3,4000,0.17231726283048213,2435.0,2100.0,2100.0,0.4516129032258065
Maharashtra, Pune, Pune, Local, Vegetables,1998.8,1500,3300,2400,2025-02-25,420,1800,0.8324864639733445,2458.3333333333335,1700.0,4050.0,-0.4666666666666667
Maharashtra, Pune, Pune, Local, Vegetables,1526.4,1400,2600,2000,2025-11-01,669,1200,0.7628185907046477,2456.6666666666665,2050.0,4500.0,-0.16666666666666663
Maharashtra, Pune, Pune, Local, Vegetables,536.8,1800,5100,3450,2024-01-20,18,3300,0.1555491161982034,2538.3333333333335,1000.0,1100.0,0.7250000000000001
Maharashtra, Pune, Pune, Local, Vegetables,1251.9,1600,3200,2400,2025-08-12,588,1600,0.5214077467721783,2538.3333333333335,2400.0,2000.0,-0.30434782608695654
Maharashtra, Pune, Pune, Local, Vegetables,1384.9,1800,3500,2650,2024-08-08,219,1700,0.5224066390041494,2488.3333333333335,4150.0,2050.0,0.10416666666666674
Maharashtra, Pune, Pune, Local, Vegetables,1037.9,1500,3100,2300,2024-12-16,349,1600,0.451064754454585,2465.0,3000.0,4000.0,-0.13207547169811318
Maharashtra, Pune, Pune, Local, Vegetables,1355.4,1600,6000,3600,2024-04-19,108,4400,0.37639544570952516,2485.0,3000.0,2200.0,0.5652173913043479
Maharashtra, Pune, Pune, Local, Vegetables,1273.0,500,1500,1000,2024-02-05,34,1000,1.2717282717282716,2451.6666666666665,2000.0,3500.0,-0.7222222222222222
Maharashtra, Pune, Pune, Local, Vegetables,1045.6,1500,2700,2100,2025-10-30,667,1200,0.497667777248929,2485.0,1100.0,2200.0,1.1
Maharashtra, Pune, Pune, Local, Vegetables,892.2,1600,5000,3300,2024-12-19,352,3400,0.2702817328082399,2526.6666666666665,2050.0,3200.0,0.5714285714285714
Maharashtra, Pune, Pune, Local, Vegetables,1475.3,1600,3200,2400,2024-05-12,131,1600,0.6144523115368596,2500.0,3200.0,3200.0,-0.2727272727272727
Maharashtra, Pune, Pune, Local, Vegetables,1323.9,600,1800,1200,2024-07-31,211,1200,1.1023313905079102,2503.3333333333335,1100.0,2400.0,-0.5
Maharashtra, Pune, Pune, Local, Vegetables,816.5,1400,3000,2200,2024-07-05,185,1600,0.3709677419354839,2503.3333333333335,2200.0,2400.0,0.8333333333333333
Maharashtra, Pune, Pune, Local, Vegetables,1212.1,1200,3200,2200,2024-11-03,306,2000,0.5507042253521126,2526.6666666666665,1500.0,1300.0,0.0
Maharashtra, Pune, Pune, Local, Vegetables,54.0,1500,5400,3450,2024-09-24,266,3900,0.015647638365691104,2568.3333333333335,2200.0,2000.0,0.5681818181818181
Maharashtra, Pune, Pune, Local, Vegetables,1024.3,3000,4800,3900,2024-04-22,111,1800,0.2625736990515252,2585.0,3400.0,2050.0,0.13043478260869557
Maharashtra, Pune, Pune, Local, Vegetables,1125.0,500,1500,1000,2024-09-26,268,1000,1.123876123876124,2575.0,1300.0,2100.0,-0.7435897435897436
Maharashtra, Pune, Pune, Local, Vegetables,715.9,3500,4800,4150,2024-05-02,121,1300,0.17246446639364008,2670.0,1300.0,1100.0,3.1500000000000004
Maharashtra, Pune, Pune, Local, Vegetables,1194.7,600,1800,1200,2024-05-06,125,1200,0.9947543713572023,2676.6666666666665,1000.0,1200.0,-0.7108433734939759
Maharashtra, Pune, Pune, Local, Vegetables,1636.3,800,2200,1500,2024-09-30,272,1400,1.0901399067288473,2656.6666666666665,2100.0,1000.0,0.25
Maharashtra, Pune, Pune, Local, Vegetables,716.0,2000,4200,3100,2024-01-12,10,2200,0.23089326023863269,2690.0,2100.0,4200.0,1.0666666666666669
Maharashtra, Pune, Pune, Local, Vegetables,1607.1,1400,2500,2050,2025-03-31,454,1100,0.7835689907362262,2661.6666666666665,2900.0,2750.0,-0.33870967741935487
Maharashtra, Pune, Pune, Local, Vegetables,1944.0,400,1600,1000,2024-04-14,103,1200,1.942057942057942,2573.3333333333335,3650.0,1000.0,-0.5121951219512195
Maharashtra, Pune, Pune, Local, Vegetables,1786.1,500,1500,1000,2024-08-05,216,1000,1.7843156843156842,2490.0,3500.0,1400.0,0.0
Maharashtra, Pune, Pune, Local, Vegetables,397.7,1400,3000,2200,2024-09-05,247,1600,0.18069059518400726,2526.6666666666665,1100.0,1200.0,1.2000000000000002
Maharashtra, Pune, Pune, Local, Vegetables,1024.2,3000,4400,3700,2024-01-22,20,1400,0.27673601729262365,2583.3333333333335,2000.0,3350.0,0.6818181818181819
Maharashtra, Pune, Pune, Local, Vegetables,1206.1,1400,3200,2300,2025-07-11,556,1800,0.5241634072142546,2536.6666666666665,3700.0,3750.0,-0.3783783783783784
Maharashtra, Pune, Pune, Local, Vegetables,992.5,1500,3100,2300,2024-05-19,138,1600,0.4313342025206432,2455.0,4750.0,2150.0,0.0
Maharashtra, Pune, Pune, Local, Vegetables,1854.0,600,2000,1300,2024-03-18,76,1400,1.4250576479631054,2395.0,3100.0,2000.0,-0.4347826086956522
Maharashtra, Pune, Pune, Local, Vegetables,1493.2,500,1500,1000,2024-05-20,139,1000,1.4917082917082918,2278.3333333333335,4500.0,2100.0,-0.23076923076923073
Maharashtra, Pune, Pune, Local, Vegetables,1149.3,600,2000,1300,2024-08-14,225,1400,0.8833973866256726,2241.6666666666665,2400.0,1700.0,0.30000000000000004
Maharashtra, Pune, Pune, Local, Vegetables,1291.7,2000,3600,2800,2024-04-24,113,1600,0.4611567297393788,2268.3333333333335,2000.0,2050.0,1.1538461538461537
Maharashtra, Pune, Pune, Local, Vegetables,942.2,600,1600,1050,2024-06-03,153,1000,0.8964795432921028,2188.3333333333335,3450.0,1000.0,-0.625
Maharashtra, Pune, Pune, Local, Vegetables,637.2,700,2500,1600,2024-09-12,254,1800,0.398001249219238,2161.6666666666665,2400.0,2400.0,0.5238095238095237
Maharashtra, Pune, Pune, Local, Vegetables,590.3,2900,4300,3600,2024-06-20,170,1400,0.16392668703138016,2193.3333333333335,2650.0,4150.0,1.25
Maharashtra, Pune, Pune, Local, Vegetables,1115.4,1000,3200,2100,2024-09-02,244,2200,0.5308900523560209,2186.6666666666665,2300.0,3000.0,-0.41666666666666663
Maharashtra, Pune, Pune, Local, Vegetables,561.6,2800,4200,3500,2024-12-04,337,1400,0.1604113110539846,2183.3333333333335,3600.0,3000.0,0.6666666666666667
Maharashtra, Pune, Pune, Local, Vegetables,1018.4,2000,7000,4500,2024-08-20,231,5000,0.2262608309264608,2300.0,1000.0,2000.0,0.2857142857142858
Maharashtra, Pune, Pune, Local, Vegetables,555.3,2000,3500,2750,2024-02-27,56,1500,0.20185387131952015,2321.6666666666665,2100.0,1100.0,-0.38888888888888884
Maharashtra, Pune, Pune, Local, Vegetables,1300.0,1400,2600,2000,2025-04-09,463,1200,0.6496751624187906,2278.3333333333335,3300.0,2050.0,-0.2727272727272727
Maharashtra, Pune, Pune, Local, Vegetables,1175.0,500,1500,1000,2024-12-10,343,1000,1.173826173826174,2231.6666666666665,2400.0,3200.0,-0.5
Maharashtra, Pune, Pune, Local, Vegetables,829.3,1200,3200,2200,2024-07-03,183,2000,0.376783280327124,2265.0,1200.0,1100.0,1.2000000000000002
Maharashtra, Pune, Pune, Local, Vegetables,1162.8,2200,6200,3700,2024-11-06,309,4000,0.31418535530937586,2315.0,2200.0,2200.0,0.6818181818181819
Maharashtra, Pune, Pune, Local, Vegetables,2357.6,600,1800,1200,2024-03-03,61,1200,1.963030807660283,2281.6666666666665,2200.0,1500.0,-0.6756756756756757
Maharashtra, Pune, Pune, Local, Vegetables,1311.0,1100,3100,2100,2024-07-07,187,2000,0.623988576868158,2236.6666666666665,3450.0,2200.0,0.75
Maharashtra, Pune, Pune, Local, Vegetables,884.8,2000,3500,2750,2025-01-01,365,1500,0.32162849872773536,2198.3333333333335,3900.0,3400.0,0.30952380952380953
Maharashtra, Pune, Pune, Local, Vegetables,813.7,1000,3000,2000,2024-07-15,195,2000,0.4066466766616692,2231.6666666666665,1000.0,1300.0,-0.2727272727272727
Maharashtra, Pune, Pune, Local, Vegetables,772.5,3200,4500,3850,2024-09-09,251,1300,0.20059724746819008,2221.6666666666665,4150.0,1300.0,0.925
Maharashtra, Pune, Pune, Local, Vegetables,1471.9,1400,2600,2000,2024-01-31,29,1200,0.7355822088955523,2248.3333333333335,1200.0,1000.0,-0.48051948051948057
Maharashtra, Pune, Pune, Local, Vegetables,1263.0,1200,3000,2100,2025-07-21,566,1800,0.601142313184198,2268.3333333333335,1500.0,2100.0,0.050000000000000044
Maharashtra, Pune, Pune, Local, Vegetables,913.6,2000,4600,3300,2024-10-04,276,2600,0.2767646167827931,2275.0,3100.0,2100.0,0.5714285714285714
Maharashtra, Pune, Pune, Local, Vegetables,1362.3,1500,3200,2350,2025-01-06,370,1700,0.5794555508294342,2285.0,2050.0,2900.0,-0.28787878787878785
Maharashtra, Pune, Pune, Local, Vegetables,826.3,1000,3000,2000,2024-06-26,176,2000,0.41294352823588204,2318.3333333333335,1000.0,3650.0,-0.14893617021276595
Maharashtra, Pune, Pune, Local, Vegetables,1330.0,2500,4600,3550,2024-10-15,287,2100,0.3745423824274852,2403.3333333333335,1000.0,3500.0,0.7749999999999999
Maharashtra, Pune, Pune, Local, Vegetables,1289.5,2500,7000,4750,2024-12-06,339,4500,0.2714165438854978,2488.3333333333335,2200.0,1100.0,0.3380281690140845
Maharashtra, Pune, Pune, Local, Vegetables,1693.4,2800,4200,3500,2024-08-23,234,1400,0.48369037417880606,2481.6666666666665,3700.0,2000.0,-0.26315789473684215
Maharashtra, Pune, Pune, Local, Vegetables,1059.5,1400,2600,2000,2025-02-04,399,1200,0.5294852573713144,2471.6666666666665,2300.0,3700.0,-0.4285714285714286
Maharashtra, Pune, Pune, Local, Vegetables,1935.8,1400,2600,2000,2025-01-10,374,1200,0.967416291854073,2461.6666666666665,2300.0,4750.0,0.0
Maharashtra, Pune, Pune, Local, Vegetables,1313.0,2000,4600,3300,2024-10-17,289,2600,0.3977582550742199,2528.3333333333335,1300.0,3100.0,0.6499999999999999
Maharashtra, Pune, Pune, Local, Vegetables,1849.3,1500,3000,2250,2024-12-20,353,1500,0.8215459795646379,2570.0,1000.0,4500.0,-0.31818181818181823
Maharashtra, Pune, Pune, Local, Vegetables,743.4,2000,5000,3500,2024-10-31,303,3000,0.21233933161953727,2643.3333333333335,1300.0,2400.0,0.5555555555555556
Maharashtra, Pune, Pune, Local, Vegetables,950.8,2000,6500,4250,2024-11-13,316,4500,0.22366501999529523,2691.6666666666665,2800.0,2000.0,0.2142857142857142
Maharashtra, Pune, Pune, Local, Vegetables,1570.2,1400,2800,2100,2025-02-07,402,1400,0.7473584007615421,2726.6666666666665,1050.0,3450.0,-0.5058823529411764
Maharashtra, Pune, Pune, Local, Vegetables,2102.2,1500,2700,2100,2025-02-21,416,1200,1.000571156592099,2743.3333333333335,1600.0,2400.0,0.0
Maharashtra, Pune, Pune, Local, Vegetables,1375.8,1400,2800,2100,2025-01-09,373,1400,0.654831032841504,2693.3333333333335,3600.0,2650.0,0.0
Maharashtra, Pune, Pune, Local, Vegetables,883.2,600,1600,1100,2025-04-15,469,1000,0.8021798365122617,2660.0,2100.0,2300.0,-0.47619047619047616
Maharashtra, Pune, Pune, Local, Vegetables,280.8,1200,3000,2100,2024-07-26,206,1800,0.13365064255116613,2613.3333333333335,3500.0,3600.0,0.9090909090909092
Maharashtra, Pune, Pune, Local, Vegetables,1168.3,2500,7200,4850,2024-12-09,342,4700,0.24083694083694082,2625.0,4500.0,1000.0,1.3095238095238093
Maharashtra, Pune, Pune, Local, Vegetables,775.4,800,2600,1700,2024-06-06,156,1800,0.4558495002939447,2590.0,2750.0,2100.0,-0.6494845360824743
Maharashtra, Pune, Pune, Local, Vegetables,1266.9,3300,4500,3900,2024-09-04,246,1200,0.324762881312484,2653.3333333333335,2000.0,3300.0,1.2941176470588234
Maharashtra, Pune, Pune, Local, Vegetables,1632.2,1800,4700,3250,2024-10-20,292,2900,0.502060904337127,2728.3333333333335,1000.0,2400.0,-0.16666666666666663
Maharashtra, Pune, Pune, Local, Vegetables,760.6,2500,6500,4500,2024-11-11,314,4000,0.16898467007331705,2805.0,2200.0,1200.0,0.3846153846153846
Maharashtra, Pune, Pune, Local, Vegetables,1071.6,600,2000,1300,2024-05-14,133,1400,0.823674096848578,2725.0,3700.0,2200.0,-0.7111111111111111
Maharashtra, Pune, Pune, Local, Vegetables,1266.8,1500,3200,2350,2025-01-23,387,1700,0.5388345384942578,2763.3333333333335,1200.0,2200.0,0.8076923076923077
Maharashtra, Pune, Pune, Local, Vegetables,874.7,1400,3000,2200,2024-07-29,209,1600,0.39741026805997276,2766.6666666666665,2100.0,3450.0,-0.06382978723404253
Maharashtra, Pune, Pune, Local, Vegetables,1031.3,2800,4200,3500,2024-08-22,233,1400,0.2945729791488146,2791.6666666666665,2750.0,3900.0,0.5909090909090908
Maharashtra, Pune, Pune, Local, Vegetables,1266.9,3300,4500,3900,2024-08-26,237,1200,0.324762881312484,2855.0,2000.0,1000.0,0.11428571428571432
Maharashtra, Pune, Pune, Local, Vegetables,781.9,2500,4000,3250,2024-07-24,204,1500,0.24051061211934788,2835.0,3850.0,4150.0,-0.16666666666666663
