State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date,Days,Price Range,Demand Indicator,Rolling_Modal_Price,Lag_1_Month,Lag_2_Months,Price_Change_Rate
Maharashtra,Pune,Pune,Local,Vegetables,170.0,1000,3500,2250,2024-04-16,105,2500,0.07552199022656597,1868.3333333333333,1300.0,1600.0,-0.18181818181818177
Maharashtra,Pune,Pune,Local,Vegetables,175.2,600,1200,900,2024-06-27,177,600,0.19445061043285236,1866.6666666666667,950.0,900.0,-0.6
Maharashtra,Pune,Pune,Local,Vegetables,196.2,1500,4000,2750,2024-08-08,219,2500,0.071319520174482,1905.0,1600.0,1550.0,2.0555555555555554
Maharashtra,Pune,Pune,Local,Vegetables,205.7,1000,2500,1750,2024-08-28,239,1500,0.1174757281553398,1920.0,1300.0,3000.0,-0.36363636363636365
Maharashtra,Pune,Pune,Local,Vegetables,213.2,600,2000,1300,2024-12-30,363,1400,0.1638739431206764,1933.3333333333333,900.0,1300.0,-0.2571428571428571
Maharashtra,Pune,Pune,Local,Vegetables,223.2,500,2000,1250,2024-01-30,28,1500,0.17841726618705034,1908.3333333333333,2000.0,1000.0,-0.038461538461538436
Maharashtra,Pune,Pune,Local,Vegetables,229.9,600,1200,900,2025-01-28,392,600,0.2551609322974473,1855.0,2500.0,750.0,-0.28
Maharashtra,Pune,Pune,Local,Vegetables,237.6,6000,15000,10500,2025-06-14,529,9000,0.02262641653175888,2105.0,3000.0,1300.0,10.666666666666666
Maharashtra,Pune,Pune,Local,Vegetables,245.2,1500,3500,2500,2024-12-27,360,2000,0.09804078368652538,2096.6666666666665,2750.0,1050.0,-0.7619047619047619
Maharashtra,Pune,Pune,Local,Vegetables,257.7,600,2000,1300,2024-08-30,241,1400,0.1980784012298232,2040.0,3000.0,5500.0,-0.48
Maharashtra,Pune,Pune,Local,Vegetables,261.3,1000,1600,1300,2024-07-17,197,600,0.2008455034588778,2055.0,850.0,1300.0,0.0
Maharashtra,Pune,Pune,Local,Vegetables,58.4,3000,7500,5220,2024-06-12,162,4500,0.011185596628998276,2195.6666666666665,1000.0,2350.0,3.0153846153846153
Maharashtra,Pune,Pune,Local,Vegetables,107.4,1500,4500,3000,2024-12-23,356,3000,0.03578807064311896,2235.6666666666665,1800.0,4000.0,-0.4252873563218391
Maharashtra,Pune,Pune,Local,Vegetables,142.7,1000,2500,1750,2024-11-18,321,1500,0.08149628783552255,2260.6666666666665,1000.0,2000.0,-0.41666666666666663
Maharashtra,Pune,Pune,Local,Vegetables,143.7,1000,2500,1750,2024-07-08,188,1500,0.08206739006282124,2289.0,900.0,900.0,0.0
Maharashtra,Pune,Pune,Local,Vegetables,158.5,1200,5500,3350,2024-08-12,223,4300,0.04729931363772008,2259.0,4250.0,1500.0,0.9142857142857144
Maharashtra,Pune,Pune,Local,Vegetables,158.8,1000,2500,1750,2024-09-17,259,1500,0.09069103369503141,2274.0,1300.0,2750.0,-0.4776119402985075
Maharashtra,Pune,Pune,Local,Vegetables,165.0,1000,3200,2100,2024-02-24,53,2200,0.07853403141361257,2219.0,3750.0,2000.0,0.19999999999999996
Maharashtra,Pune,Pune,Local,Vegetables,165.1,600,1200,900,2025-12-03,701,600,0.1832408435072142,2165.6666666666665,2500.0,2250.0,-0.5714285714285714
Maharashtra,Pune,Pune,Local,Vegetables,168.4,1000,3000,2000,2024-10-17,289,2000,0.08415792103948026,2174.0,1750.0,1550.0,1.2222222222222223
Maharashtra,Pune,Pune,Local,Vegetables,172.5,1000,3500,2250,2024-10-01,273,2500,0.07663260772989783,2174.0,2250.0,900.0,0.125
Maharashtra,Pune,Pune,Local,Vegetables,184.6,1500,5000,3250,2024-05-07,126,3500,0.056782528452783754,2252.3333333333335,900.0,1100.0,0.4444444444444444
Maharashtra,Pune,Pune,Local,Vegetables,188.7,600,1400,1000,2024-02-28,57,800,0.1885114885114885,2257.3333333333335,850.0,1750.0,-0.6923076923076923
Maharashtra,Pune,Pune,Local,Vegetables,202.2,1000,2200,1600,2024-05-10,129,1200,0.12629606495940038,2252.3333333333335,1750.0,1300.0,0.6000000000000001
Maharashtra,Pune,Pune,Local,Vegetables,204.7,600,1500,1050,2024-03-12,70,900,0.19476688867745004,2257.3333333333335,900.0,2750.0,-0.34375
Maharashtra,Pune,Pune,Local,Vegetables,213.5,1000,1800,1400,2024-08-14,225,800,0.15239114917915775,2265.6666666666665,1150.0,1750.0,0.33333333333333326
Maharashtra,Pune,Pune,Local,Vegetables,215.0,600,2500,1550,2024-11-15,318,1900,0.13862024500322373,2254.0,1900.0,1300.0,0.1071428571428572
Maharashtra,Pune,Pune,Local,Vegetables,217.0,800,2500,1650,2024-09-13,255,1700,0.13143549364021806,2242.3333333333335,2000.0,2500.0,0.06451612903225801
Maharashtra,Pune,Pune,Local,Vegetables,218.3,600,2000,1300,2024-05-23,142,1400,0.16779400461183705,2210.6666666666665,2250.0,1000.0,-0.21212121212121215
Maharashtra,Pune,Pune,Local,Vegetables,226.9,800,1800,1300,2024-04-05,94,1000,0.1744043043812452,2162.3333333333335,2750.0,1050.0,0.0
Maharashtra,Pune,Pune,Local,Vegetables,230.0,600,1200,900,2024-10-06,278,600,0.25527192008879024,2117.3333333333335,2250.0,1300.0,-0.3076923076923077
Maharashtra,Pune,Pune,Local,Vegetables,241.4,1400,6000,3700,2024-01-21,19,4600,0.06522561469873008,2210.6666666666665,900.0,950.0,3.1111111111111107
Maharashtra,Pune,Pune,Local,Vegetables,241.8,400,1200,800,2025-01-29,393,800,0.30187265917602996,2145.6666666666665,2750.0,1600.0,-0.7837837837837838
Maharashtra,Pune,Pune,Local,Vegetables,249.5,6000,15000,10500,2025-08-23,599,9000,0.023759641938862965,2437.3333333333335,1750.0,1300.0,12.125
Maharashtra,Pune,Pune,Local,Vegetables,302.4,700,2500,1600,2024-01-05,3,1800,0.18888194878201123,2447.3333333333335,1300.0,900.0,-0.8476190476190476
